,0,1,2,3,4,5,6,7,8,9,10,11,12
3497,2420,ENSG00000107929,LARP4B,Cytoplasm,HPA036566,http://images.proteinatlas.org/36566/75164_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3498,2421,ENSG00000107929,LARP4B,Cytoplasm,HPA036566,http://images.proteinatlas.org/36566/75164_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3499,2422,ENSG00000107929,LARP4B,Cytoplasm,HPA036566,http://images.proteinatlas.org/36566/75164_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3500,2423,ENSG00000107929,LARP4B,Cytoplasm,HPA036566,http://images.proteinatlas.org/36566/75164_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3501,2424,ENSG00000107929,LARP4B,Cytoplasm,HPA036566,http://images.proteinatlas.org/36566/75164_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3502,2425,ENSG00000107929,LARP4B,Cytoplasm,HPA036566,http://images.proteinatlas.org/36566/75164_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3503,2426,ENSG00000107929,LARP4B,Cytoplasm,HPA036566,http://images.proteinatlas.org/36566/75164_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3504,2427,ENSG00000107929,LARP4B,Cytoplasm,HPA036566,http://images.proteinatlas.org/36566/75164_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3505,2438,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3506,2439,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3507,2440,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3508,2441,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3509,2442,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3510,2443,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3511,2444,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3512,2445,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3513,2446,ENSG00000124181,PLCG1,Cytoplasm,HPA036682,http://images.proteinatlas.org/36682/127189_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3514,2479,ENSG00000172053,QARS1,Cytoplasm,HPA036986,http://images.proteinatlas.org/36986/84326_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3515,2480,ENSG00000172053,QARS1,Cytoplasm,HPA036986,http://images.proteinatlas.org/36986/84326_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3516,2481,ENSG00000172053,QARS1,Cytoplasm,HPA036986,http://images.proteinatlas.org/36986/84326_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3517,2482,ENSG00000172053,QARS1,Cytoplasm,HPA036986,http://images.proteinatlas.org/36986/84326_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3518,2483,ENSG00000172053,QARS1,Cytoplasm,HPA036986,http://images.proteinatlas.org/36986/84326_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3519,2484,ENSG00000172053,QARS1,Cytoplasm,HPA036986,http://images.proteinatlas.org/36986/84326_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3520,2485,ENSG00000172053,QARS1,Cytoplasm,HPA036987,http://images.proteinatlas.org/36987/84323_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3521,2486,ENSG00000172053,QARS1,Cytoplasm,HPA036987,http://images.proteinatlas.org/36987/84323_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3522,2487,ENSG00000172053,QARS1,Cytoplasm,HPA036987,http://images.proteinatlas.org/36987/84323_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3523,2488,ENSG00000172053,QARS1,Cytoplasm,HPA036987,http://images.proteinatlas.org/36987/84323_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3524,2489,ENSG00000172053,QARS1,Cytoplasm,HPA036987,http://images.proteinatlas.org/36987/84323_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3525,2575,ENSG00000170759,KIF5B,Cytoplasm,HPA037589,http://images.proteinatlas.org/37589/142497_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3526,2576,ENSG00000170759,KIF5B,Cytoplasm,HPA037589,http://images.proteinatlas.org/37589/142497_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3527,2577,ENSG00000170759,KIF5B,Cytoplasm,HPA037589,http://images.proteinatlas.org/37589/142497_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3528,2578,ENSG00000170759,KIF5B,Cytoplasm,HPA037589,http://images.proteinatlas.org/37589/142497_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3529,2579,ENSG00000170759,KIF5B,Cytoplasm,HPA037589,http://images.proteinatlas.org/37589/142497_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3530,2580,ENSG00000170759,KIF5B,Cytoplasm,HPA037589,http://images.proteinatlas.org/37589/142497_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3531,2581,ENSG00000170759,KIF5B,Cytoplasm,HPA037590,http://images.proteinatlas.org/37590/142498_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3532,2582,ENSG00000170759,KIF5B,Cytoplasm,HPA037590,http://images.proteinatlas.org/37590/142498_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3533,2583,ENSG00000170759,KIF5B,Cytoplasm,HPA037590,http://images.proteinatlas.org/37590/142498_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3534,2584,ENSG00000170759,KIF5B,Cytoplasm,HPA037590,http://images.proteinatlas.org/37590/142498_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3535,2660,ENSG00000005175,RPAP3,Cytoplasm,HPA038311,http://images.proteinatlas.org/38311/79942_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3536,2661,ENSG00000005175,RPAP3,Cytoplasm,HPA038311,http://images.proteinatlas.org/38311/79942_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3537,2662,ENSG00000005175,RPAP3,Cytoplasm,HPA038311,http://images.proteinatlas.org/38311/79942_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3538,2663,ENSG00000005175,RPAP3,Cytoplasm,HPA038311,http://images.proteinatlas.org/38311/79942_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3539,2664,ENSG00000005175,RPAP3,Cytoplasm,HPA038311,http://images.proteinatlas.org/38311/79942_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3540,2665,ENSG00000005175,RPAP3,Cytoplasm,HPA038311,http://images.proteinatlas.org/38311/79942_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3541,2666,ENSG00000005175,RPAP3,Cytoplasm,HPA038311,http://images.proteinatlas.org/38311/79942_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3542,2667,ENSG00000005175,RPAP3,Cytoplasm,HPA038312,http://images.proteinatlas.org/38312/79936_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3543,2668,ENSG00000005175,RPAP3,Cytoplasm,HPA038312,http://images.proteinatlas.org/38312/79936_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3544,2669,ENSG00000005175,RPAP3,Cytoplasm,HPA038312,http://images.proteinatlas.org/38312/79936_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3545,2670,ENSG00000005175,RPAP3,Cytoplasm,HPA038312,http://images.proteinatlas.org/38312/79936_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3546,2671,ENSG00000005175,RPAP3,Cytoplasm,HPA038312,http://images.proteinatlas.org/38312/79936_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3547,2672,ENSG00000005175,RPAP3,Cytoplasm,HPA038312,http://images.proteinatlas.org/38312/79936_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3548,2673,ENSG00000005175,RPAP3,Cytoplasm,HPA038312,http://images.proteinatlas.org/38312/79936_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3549,2674,ENSG00000012822,CALCOCO1,Cytoplasm,HPA038313,http://images.proteinatlas.org/38313/81723_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3550,2675,ENSG00000012822,CALCOCO1,Cytoplasm,HPA038313,http://images.proteinatlas.org/38313/81723_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3551,2676,ENSG00000012822,CALCOCO1,Cytoplasm,HPA038313,http://images.proteinatlas.org/38313/81723_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3552,2677,ENSG00000012822,CALCOCO1,Cytoplasm,HPA038313,http://images.proteinatlas.org/38313/81723_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3553,2678,ENSG00000012822,CALCOCO1,Cytoplasm,HPA038313,http://images.proteinatlas.org/38313/81723_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3554,2679,ENSG00000012822,CALCOCO1,Cytoplasm,HPA038313,http://images.proteinatlas.org/38313/81723_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3555,2680,ENSG00000012822,CALCOCO1,Cytoplasm,HPA038313,http://images.proteinatlas.org/38313/81723_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3556,2741,ENSG00000123352,SPATS2,Cytoplasm,HPA038643,http://images.proteinatlas.org/38643/81965_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3557,2742,ENSG00000123352,SPATS2,Cytoplasm,HPA038643,http://images.proteinatlas.org/38643/81965_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3558,2759,ENSG00000161813,LARP4,Cytoplasm,HPA039306,http://images.proteinatlas.org/39306/89272_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3559,2760,ENSG00000161813,LARP4,Cytoplasm,HPA039306,http://images.proteinatlas.org/39306/89272_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3560,2761,ENSG00000161813,LARP4,Cytoplasm,HPA039306,http://images.proteinatlas.org/39306/89272_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3561,2762,ENSG00000161813,LARP4,Cytoplasm,HPA039306,http://images.proteinatlas.org/39306/89272_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3562,2763,ENSG00000161813,LARP4,Cytoplasm,HPA039306,http://images.proteinatlas.org/39306/89272_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3563,2764,ENSG00000161813,LARP4,Cytoplasm,HPA039306,http://images.proteinatlas.org/39306/89272_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3564,2765,ENSG00000087470,DNM1L,Cytoplasm,HPA039324,http://images.proteinatlas.org/39324/94452_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3565,2766,ENSG00000087470,DNM1L,Cytoplasm,HPA039324,http://images.proteinatlas.org/39324/94452_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3566,2772,ENSG00000142102,PGGHG,Cytoplasm,HPA039383,http://images.proteinatlas.org/39383/87452_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3567,2773,ENSG00000142102,PGGHG,Cytoplasm,HPA039383,http://images.proteinatlas.org/39383/87452_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3568,2774,ENSG00000142102,PGGHG,Cytoplasm,HPA039383,http://images.proteinatlas.org/39383/87452_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3569,2775,ENSG00000140326,CDAN1,Cytoplasm,HPA039404,http://images.proteinatlas.org/39404/82995_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3570,2776,ENSG00000140326,CDAN1,Cytoplasm,HPA039404,http://images.proteinatlas.org/39404/82995_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3571,2777,ENSG00000140326,CDAN1,Cytoplasm,HPA039404,http://images.proteinatlas.org/39404/82995_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3572,2778,ENSG00000140326,CDAN1,Cytoplasm,HPA039404,http://images.proteinatlas.org/39404/82995_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3573,2779,ENSG00000140326,CDAN1,Cytoplasm,HPA039404,http://images.proteinatlas.org/39404/82995_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3574,2802,ENSG00000161813,LARP4,Cytoplasm,HPA039673,http://images.proteinatlas.org/39673/89268_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3575,2803,ENSG00000161813,LARP4,Cytoplasm,HPA039673,http://images.proteinatlas.org/39673/89268_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3576,2804,ENSG00000161813,LARP4,Cytoplasm,HPA039673,http://images.proteinatlas.org/39673/89268_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3577,2805,ENSG00000161813,LARP4,Cytoplasm,HPA039673,http://images.proteinatlas.org/39673/89268_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3578,2806,ENSG00000161813,LARP4,Cytoplasm,HPA039673,http://images.proteinatlas.org/39673/89268_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3579,2807,ENSG00000161813,LARP4,Cytoplasm,HPA039673,http://images.proteinatlas.org/39673/89268_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3580,2808,ENSG00000161813,LARP4,Cytoplasm,HPA039673,http://images.proteinatlas.org/39673/89268_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3581,2809,ENSG00000161813,LARP4,Cytoplasm,HPA039673,http://images.proteinatlas.org/39673/89268_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3582,2863,ENSG00000172766,NAA16,Cytoplasm,HPA040157,http://images.proteinatlas.org/40157/87746_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3583,2864,ENSG00000172766,NAA16,Cytoplasm,HPA040157,http://images.proteinatlas.org/40157/87746_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3584,2865,ENSG00000172766,NAA16,Cytoplasm,HPA040157,http://images.proteinatlas.org/40157/87746_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3585,2866,ENSG00000172766,NAA16,Cytoplasm,HPA040157,http://images.proteinatlas.org/40157/87746_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3586,2867,ENSG00000172766,NAA16,Cytoplasm,HPA040157,http://images.proteinatlas.org/40157/87746_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3587,2868,ENSG00000172766,NAA16,Cytoplasm,HPA040157,http://images.proteinatlas.org/40157/87746_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3588,2869,ENSG00000172766,NAA16,Cytoplasm,HPA040157,http://images.proteinatlas.org/40157/87746_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3589,2894,ENSG00000166797,CIAO2A,Cytoplasm,HPA040459,http://images.proteinatlas.org/40459/86017_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3590,2895,ENSG00000166797,CIAO2A,Cytoplasm,HPA040459,http://images.proteinatlas.org/40459/86017_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3591,2896,ENSG00000166797,CIAO2A,Cytoplasm,HPA040459,http://images.proteinatlas.org/40459/86017_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3592,2953,ENSG00000038358,EDC4,Cytoplasm,HPA041164,http://images.proteinatlas.org/41164/86352_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3593,2954,ENSG00000038358,EDC4,Cytoplasm,HPA041164,http://images.proteinatlas.org/41164/86352_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3594,2955,ENSG00000038358,EDC4,Cytoplasm,HPA041164,http://images.proteinatlas.org/41164/86352_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3595,2956,ENSG00000038358,EDC4,Cytoplasm,HPA041164,http://images.proteinatlas.org/41164/86352_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3596,2957,ENSG00000038358,EDC4,Cytoplasm,HPA041164,http://images.proteinatlas.org/41164/86352_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3597,2958,ENSG00000038358,EDC4,Cytoplasm,HPA041164,http://images.proteinatlas.org/41164/86352_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3598,3005,ENSG00000168488,ATXN2L,Cytoplasm,HPA041506,http://images.proteinatlas.org/41506/87815_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3599,3006,ENSG00000168488,ATXN2L,Cytoplasm,HPA041506,http://images.proteinatlas.org/41506/87815_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3600,3007,ENSG00000168488,ATXN2L,Cytoplasm,HPA041506,http://images.proteinatlas.org/41506/87815_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3601,3008,ENSG00000168488,ATXN2L,Cytoplasm,HPA041506,http://images.proteinatlas.org/41506/87815_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3602,3009,ENSG00000168488,ATXN2L,Cytoplasm,HPA041506,http://images.proteinatlas.org/41506/87815_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3603,3010,ENSG00000168488,ATXN2L,Cytoplasm,HPA041506,http://images.proteinatlas.org/41506/87815_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3604,3011,ENSG00000168488,ATXN2L,Cytoplasm,HPA041506,http://images.proteinatlas.org/41506/87815_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3605,3012,ENSG00000168488,ATXN2L,Cytoplasm,HPA041506,http://images.proteinatlas.org/41506/87815_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3606,3050,ENSG00000130811,EIF3G,Cytoplasm,HPA041997,http://images.proteinatlas.org/41997/90607_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3607,3051,ENSG00000130811,EIF3G,Cytoplasm,HPA041997,http://images.proteinatlas.org/41997/90607_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3608,3052,ENSG00000130811,EIF3G,Cytoplasm,HPA041997,http://images.proteinatlas.org/41997/90607_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3609,3053,ENSG00000130811,EIF3G,Cytoplasm,HPA041997,http://images.proteinatlas.org/41997/90607_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3610,3054,ENSG00000130811,EIF3G,Cytoplasm,HPA041997,http://images.proteinatlas.org/41997/90607_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3611,3055,ENSG00000130811,EIF3G,Cytoplasm,HPA041997,http://images.proteinatlas.org/41997/90607_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3612,3194,ENSG00000168488,ATXN2L,Cytoplasm,HPA043391,http://images.proteinatlas.org/43391/110150_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3613,3195,ENSG00000168488,ATXN2L,Cytoplasm,HPA043391,http://images.proteinatlas.org/43391/110150_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3614,3196,ENSG00000168488,ATXN2L,Cytoplasm,HPA043391,http://images.proteinatlas.org/43391/110150_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3615,3349,ENSG00000124615,MOCS1,Cytoplasm,HPA045783,http://images.proteinatlas.org/45783/105310_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3616,3350,ENSG00000124615,MOCS1,Cytoplasm,HPA045783,http://images.proteinatlas.org/45783/105310_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3617,3351,ENSG00000124615,MOCS1,Cytoplasm,HPA045783,http://images.proteinatlas.org/45783/105310_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3618,3352,ENSG00000124615,MOCS1,Cytoplasm,HPA045783,http://images.proteinatlas.org/45783/105310_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3619,3353,ENSG00000124615,MOCS1,Cytoplasm,HPA045783,http://images.proteinatlas.org/45783/105310_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3620,3394,ENSG00000100380,ST13,Cytoplasm,HPA046412,http://images.proteinatlas.org/46412/126007_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3621,3395,ENSG00000100380,ST13,Cytoplasm,HPA046412,http://images.proteinatlas.org/46412/126007_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3622,3396,ENSG00000100380,ST13,Cytoplasm,HPA046412,http://images.proteinatlas.org/46412/126007_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3623,3426,ENSG00000204394,VARS1,Cytoplasm,HPA046710,http://images.proteinatlas.org/46710/107230_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3624,3427,ENSG00000204394,VARS1,Cytoplasm,HPA046710,http://images.proteinatlas.org/46710/107230_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3625,3428,ENSG00000204394,VARS1,Cytoplasm,HPA046710,http://images.proteinatlas.org/46710/107230_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3626,3443,ENSG00000100380,ST13,Cytoplasm,HPA047116,http://images.proteinatlas.org/47116/126010_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3627,3444,ENSG00000100380,ST13,Cytoplasm,HPA047116,http://images.proteinatlas.org/47116/126010_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3628,3445,ENSG00000100380,ST13,Cytoplasm,HPA047116,http://images.proteinatlas.org/47116/126010_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",1,0,0,0,0
3629,3597,ENSG00000100714,MTHFD1,Cytoplasm,HPA050052,http://images.proteinatlas.org/50052/143868_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3630,3598,ENSG00000100714,MTHFD1,Cytoplasm,HPA050052,http://images.proteinatlas.org/50052/143868_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3631,3599,ENSG00000100714,MTHFD1,Cytoplasm,HPA050052,http://images.proteinatlas.org/50052/143868_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3632,3858,ENSG00000185745,IFIT1,Cytoplasm,HPA055380,http://images.proteinatlas.org/55380/134713_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3633,3859,ENSG00000185745,IFIT1,Cytoplasm,HPA055380,http://images.proteinatlas.org/55380/134713_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3634,3860,ENSG00000185745,IFIT1,Cytoplasm,HPA055380,http://images.proteinatlas.org/55380/134713_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3635,3864,ENSG00000023734,STRAP,Cytoplasm,HPA055557,http://images.proteinatlas.org/55557/139908_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3636,3865,ENSG00000023734,STRAP,Cytoplasm,HPA055557,http://images.proteinatlas.org/55557/139908_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3637,4065,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3638,4066,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3639,4067,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
3640,4068,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3641,4069,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3642,4070,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,1,0,0,0,0
3643,4071,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_7_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3644,4072,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_8_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3645,4073,ENSG00000135387,CAPRIN1,Cytoplasm,HPA063617,http://images.proteinatlas.org/63617/156987_A_9_2.jpg,Duodenum,cytoplasmic/membranous,1,0,0,0,0
3646,4099,ENSG00000134001,EIF2S1,Cytoplasm,HPA064885,http://images.proteinatlas.org/64885/144577_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,1,0,0,0,0
